SECT_NAME,SECT_CODE,LIE_NAME,LIE_CODE,LI_NO,SDFKEY,SDFNAME,area
信義區,6300200,景新里,6300200028,013,6300200028013,景新里13鄰,3180.35560227000
中正區,6300500,忠勤里,6300500014,006,6300500014006,忠勤里6鄰,3095.53633109000
中正區,6300500,忠勤里,6300500014,012,6300500014012,忠勤里12鄰,1565.81291170000
中正區,6300500,忠勤里,6300500014,013,6300500014013,忠勤里13鄰,1290.99272320000
大安區,6300300,新龍里,6300300023,018,6300300023018,新龍里18鄰,1190.40582990000
大安區,6300300,錦安里,6300300016,014,6300300016014,錦安里14鄰,4210.06703342000
大安區,6300300,錦華里,6300300021,006,6300300021006,錦華里6鄰,10152.12014250000
信義區,6300200,景聯里,6300200034,005,6300200034005,景聯里5鄰,2679.22756154000
大安區,6300300,錦安里,6300300016,015,6300300016015,錦安里15鄰,3840.45939559000
大安區,6300300,龍陣里,6300300026,002,6300300026002,龍陣里2鄰,2235.98081625000
信義區,6300200,景勤里,6300200035,006,6300200035006,景勤里6鄰,2831.89268652000
大安區,6300300,龍陣里,6300300026,003,6300300026003,龍陣里3鄰,4361.37784738000
萬華區,6300700,雙園里,6300700012,015,6300700012015,雙園里15鄰,5168.21690725000
大安區,6300300,龍陣里,6300300026,012,6300300026012,龍陣里12鄰,7894.90845194000
大安區,6300300,臨江里,6300300033,014,6300300033014,臨江里14鄰,6957.26965856000
萬華區,6300700,日善里,6300700020,002,6300700020002,日善里2鄰,3148.30802679000
信義區,6300200,嘉興里,6300200037,003,6300200037003,嘉興里3鄰,6777.40590047000
萬華區,6300700,日善里,6300700020,011,6300700020011,日善里11鄰,3439.12003250000
信義區,6300200,景新里,6300200028,010,6300200028010,景新里10鄰,3888.00078492000
萬華區,6300700,日善里,6300700020,001,6300700020001,日善里1鄰,116004.79624200000
中正區,6300500,忠勤里,6300500014,026,6300500014026,忠勤里26鄰,6764.13377473000
萬華區,6300700,新安里,6300700021,004,6300700021004,新安里4鄰,1294.83697174000
中正區,6300500,龍興里,6300500013,001,6300500013001,龍興里1鄰,2733.18909910000
信義區,6300200,三張里,6300200030,033,6300200030033,三張里33鄰,4678.52055678000
大安區,6300300,龍雲里,6300300027,013,6300300027013,龍雲里13鄰,3938.26548540000
信義區,6300200,景新里,6300200028,007,6300200028007,景新里7鄰,3825.34239367000
大安區,6300300,新龍里,6300300023,006,6300300023006,新龍里6鄰,2875.90337628000
大安區,6300300,新龍里,6300300023,005,6300300023005,新龍里5鄰,2998.10171968000
中正區,6300500,龍光里,6300500018,003,6300500018003,龍光里3鄰,7769.28215445000
萬華區,6300700,和平里,6300700016,024,6300700016024,和平里24鄰,4583.75279400000
大安區,6300300,通安里,6300300032,016,6300300032016,通安里16鄰,4009.54607603000
大安區,6300300,錦安里,6300300016,005,6300300016005,錦安里5鄰,4522.66379769000
中正區,6300500,龍光里,6300500018,012,6300500018012,龍光里12鄰,4330.48360307000
萬華區,6300700,新忠里,6300700013,018,6300700013018,新忠里18鄰,688.93540793100
大安區,6300300,錦華里,6300300021,004,6300300021004,錦華里4鄰,4065.22567086000
萬華區,6300700,和平里,6300700016,018,6300700016018,和平里18鄰,3763.11250269000
萬華區,6300700,新安里,6300700021,003,6300700021003,新安里3鄰,1608.92333023000
大安區,6300300,龍安里,6300300015,017,6300300015017,龍安里17鄰,5350.50629985000
中正區,6300500,忠勤里,6300500014,015,6300500014015,忠勤里15鄰,1313.24283678000
大安區,6300300,臨江里,6300300033,008,6300300033008,臨江里8鄰,3787.03442721000
信義區,6300200,景勤里,6300200035,007,6300200035007,景勤里7鄰,8586.10560924000
萬華區,6300700,新和里,6300700014,022,6300700014022,新和里22鄰,7976.86567678000
信義區,6300200,嘉興里,6300200037,007,6300200037007,嘉興里7鄰,2662.96564932000
中正區,6300500,忠勤里,6300500014,007,6300500014007,忠勤里7鄰,3040.72531745000
中正區,6300500,忠勤里,6300500014,014,6300500014014,忠勤里14鄰,1253.09473665000
大安區,6300300,全安里,6300300035,014,6300300035014,全安里14鄰,7461.35960641000
萬華區,6300700,新安里,6300700021,005,6300700021005,新安里5鄰,1994.17654739000
大安區,6300300,龍安里,6300300015,010,6300300015010,龍安里10鄰,7559.01073288000
中正區,6300500,南福里,6300500019,015,6300500019015,南福里15鄰,25035.00425610000
萬華區,6300700,新忠里,6300700013,013,6300700013013,新忠里13鄰,4115.85810199000
萬華區,6300700,新忠里,6300700013,019,6300700013019,新忠里19鄰,1192.94672306000
大安區,6300300,龍雲里,6300300027,008,6300300027008,龍雲里8鄰,5697.42055023000
大安區,6300300,錦華里,6300300021,008,6300300021008,錦華里8鄰,4402.85978474000
大安區,6300300,錦安里,6300300016,004,6300300016004,錦安里4鄰,6368.32876036000
大安區,6300300,錦華里,6300300021,001,6300300021001,錦華里1鄰,7416.53683617000
中正區,6300500,龍興里,6300500013,004,6300500013004,龍興里4鄰,2334.34415746000
大安區,6300300,臨江里,6300300033,009,6300300033009,臨江里9鄰,5146.12678365000
大安區,6300300,通安里,6300300032,018,6300300032018,通安里18鄰,6167.82733871000
中正區,6300500,南福里,6300500019,003,6300500019003,南福里3鄰,6507.06116856000
中正區,6300500,永功里,6300500011,024,6300500011024,永功里24鄰,4370.91047324000
中正區,6300500,龍興里,6300500013,013,6300500013013,龍興里13鄰,1544.39863053000
信義區,6300200,景勤里,6300200035,002,6300200035002,景勤里2鄰,5822.79248741000
萬華區,6300700,新和里,6300700014,023,6300700014023,新和里23鄰,4161.06116059000
中正區,6300500,南福里,6300500019,012,6300500019012,南福里12鄰,18263.20445380000
中正區,6300500,忠勤里,6300500014,017,6300500014017,忠勤里17鄰,1323.82008164000
萬華區,6300700,新安里,6300700021,010,6300700021010,新安里10鄰,2157.85439116000
信義區,6300200,景勤里,6300200035,008,6300200035008,景勤里8鄰,6245.95836469000
中正區,6300500,永昌里,6300500012,001,6300500012001,永昌里1鄰,5549.28527388000
萬華區,6300700,新安里,6300700021,006,6300700021006,新安里6鄰,2118.02416488000
大安區,6300300,錦安里,6300300016,012,6300300016012,錦安里12鄰,5398.07053488000
中正區,6300500,忠勤里,6300500014,016,6300500014016,忠勤里16鄰,1250.50292389000
大安區,6300300,錦安里,6300300016,013,6300300016013,錦安里13鄰,5390.21518718000
大安區,6300300,臨江里,6300300033,015,6300300033015,臨江里15鄰,6081.18801890000
萬華區,6300700,新安里,6300700021,011,6300700021011,新安里11鄰,3058.41876870000
大安區,6300300,錦安里,6300300016,006,6300300016006,錦安里6鄰,5817.96827258000
中正區,6300500,忠勤里,6300500014,008,6300500014008,忠勤里8鄰,2767.24533810000
大安區,6300300,錦華里,6300300021,003,6300300021003,錦華里3鄰,2933.75118203000
大安區,6300300,龍雲里,6300300027,014,6300300027014,龍雲里14鄰,5222.39931599000
中正區,6300500,龍興里,6300500013,003,6300500013003,龍興里3鄰,1548.89255925000
中正區,6300500,龍光里,6300500018,011,6300500018011,龍光里11鄰,5910.14991788000
大安區,6300300,龍雲里,6300300027,015,6300300027015,龍雲里15鄰,2767.53150048000
信義區,6300200,景勤里,6300200035,012,6300200035012,景勤里12鄰,5554.74110786000
萬華區,6300700,新忠里,6300700013,020,6300700013020,新忠里20鄰,971.30744201800
萬華區,6300700,新忠里,6300700013,014,6300700013014,新忠里14鄰,5726.00250613000
中正區,6300500,龍興里,6300500013,012,6300500013012,龍興里12鄰,4648.89960149000
中正區,6300500,龍興里,6300500013,002,6300500013002,龍興里2鄰,2335.50185470000
大安區,6300300,通安里,6300300032,017,6300300032017,通安里17鄰,4890.46737964000
信義區,6300200,景新里,6300200028,005,6300200028005,景新里5鄰,2824.83870542000
大安區,6300300,新龍里,6300300023,004,6300300023004,新龍里4鄰,3662.29224119000
大安區,6300300,新龍里,6300300023,003,6300300023003,新龍里3鄰,4804.34307302000
大安區,6300300,龍安里,6300300015,016,6300300015016,龍安里16鄰,5383.28255897000
信義區,6300200,三犁里,6300200031,009,6300200031009,三犁里9鄰,31410.12652480000
萬華區,6300700,日善里,6300700020,012,6300700020012,日善里12鄰,4880.74246585000
大安區,6300300,新龍里,6300300023,002,6300300023002,新龍里2鄰,5855.10221483000
大安區,6300300,龍圖里,6300300022,014,6300300022014,龍圖里14鄰,3746.39750011000
信義區,6300200,嘉興里,6300200037,008,6300200037008,嘉興里8鄰,1924.84002807000
萬華區,6300700,和德里,6300700024,008,6300700024008,和德里8鄰,6160.82607138000
大安區,6300300,龍安里,6300300015,005,6300300015005,龍安里5鄰,3203.21368657000
中正區,6300500,龍光里,6300500018,007,6300500018007,龍光里7鄰,8852.61941245000
大安區,6300300,臨江里,6300300033,010,6300300033010,臨江里10鄰,5919.74881220000
萬華區,6300700,新安里,6300700021,007,6300700021007,新安里7鄰,2461.04198774000
中正區,6300500,忠勤里,6300500014,019,6300500014019,忠勤里19鄰,2797.34452152000
萬華區,6300700,和德里,6300700024,001,6300700024001,和德里1鄰,8471.65913500000
信義區,6300200,三張里,6300200030,024,6300200030024,三張里24鄰,5557.03435647000
中正區,6300500,忠勤里,6300500014,018,6300500014018,忠勤里18鄰,1269.79267710000
信義區,6300200,三張里,6300200030,032,6300200030032,三張里32鄰,3423.35980908000
萬華區,6300700,新忠里,6300700013,021,6300700013021,新忠里21鄰,840.37027208000
中正區,6300500,忠勤里,6300500014,009,6300500014009,忠勤里9鄰,2653.85474237000
信義區,6300200,三張里,6300200030,003,6300200030003,三張里3鄰,4042.78963030000
信義區,6300200,三張里,6300200030,031,6300200030031,三張里31鄰,4478.21464150000
信義區,6300200,三犁里,6300200031,019,6300200031019,三犁里19鄰,3956.52525877000
信義區,6300200,三犁里,6300200031,021,6300200031021,三犁里21鄰,6599.94548890000
中正區,6300500,南福里,6300500019,005,6300500019005,南福里5鄰,4453.40573174000
中正區,6300500,永功里,6300500011,020,6300500011020,永功里20鄰,3922.30474826000
萬華區,6300700,和德里,6300700024,003,6300700024003,和德里3鄰,5414.93942303000
萬華區,6300700,新和里,6300700014,018,6300700014018,新和里18鄰,6938.38358356000
大安區,6300300,錦華里,6300300021,009,6300300021009,錦華里9鄰,3295.90614352000
大安區,6300300,臨江里,6300300033,011,6300300033011,臨江里11鄰,5134.00412192000
大安區,6300300,錦安里,6300300016,010,6300300016010,錦安里10鄰,6199.38032822000
大安區,6300300,龍雲里,6300300027,016,6300300027016,龍雲里16鄰,4085.69144861000
中正區,6300500,永功里,6300500011,021,6300500011021,永功里21鄰,4858.41369973000
萬華區,6300700,和德里,6300700024,004,6300700024004,和德里4鄰,9744.80136605000
大安區,6300300,龍生里,6300300028,020,6300300028020,龍生里20鄰,5320.13393279000
大安區,6300300,錦華里,6300300021,012,6300300021012,錦華里12鄰,4942.28232365000
中正區,6300500,南福里,6300500019,008,6300500019008,南福里8鄰,3574.95188147000
信義區,6300200,景勤里,6300200035,003,6300200035003,景勤里3鄰,3154.72875171000
萬華區,6300700,新安里,6300700021,008,6300700021008,新安里8鄰,2327.68926391000
大安區,6300300,法治里,6300300034,011,6300300034011,法治里11鄰,11006.33382120000
萬華區,6300700,新忠里,6300700013,022,6300700013022,新忠里22鄰,800.50227823600
大安區,6300300,錦華里,6300300021,010,6300300021010,錦華里10鄰,5846.95382869000
大安區,6300300,龍陣里,6300300026,013,6300300026013,龍陣里13鄰,5826.71662103000
中正區,6300500,龍興里,6300500013,009,6300500013009,龍興里9鄰,6175.37391433000
信義區,6300200,嘉興里,6300200037,009,6300200037009,嘉興里9鄰,4057.16319567000
大安區,6300300,錦華里,6300300021,011,6300300021011,錦華里11鄰,2825.63215755000
大安區,6300300,群賢里,6300300036,001,6300300036001,群賢里1鄰,4859.06654884000
中正區,6300500,南福里,6300500019,011,6300500019011,南福里11鄰,5400.73226837000
大安區,6300300,龍陣里,6300300026,004,6300300026004,龍陣里4鄰,7694.31855982000
中正區,6300500,忠勤里,6300500014,025,6300500014025,忠勤里25鄰,2647.10825972000
信義區,6300200,三犁里,6300200031,020,6300200031020,三犁里20鄰,3160.32705387000
大安區,6300300,錦安里,6300300016,007,6300300016007,錦安里7鄰,8819.00186721000
大安區,6300300,群賢里,6300300036,004,6300300036004,群賢里4鄰,11581.29996980000
萬華區,6300700,新忠里,6300700013,015,6300700013015,新忠里15鄰,5048.42192121000
中正區,6300500,忠勤里,6300500014,010,6300500014010,忠勤里10鄰,2651.23031266000
大安區,6300300,群賢里,6300300036,003,6300300036003,群賢里3鄰,6476.18129266000
中正區,6300500,永昌里,6300500012,018,6300500012018,永昌里18鄰,3997.11373475000
信義區,6300200,景勤里,6300200035,016,6300200035016,景勤里16鄰,97370.59100310000
信義區,6300200,三犁里,6300200031,012,6300200031012,三犁里12鄰,6684.73182328000
大安區,6300300,法治里,6300300034,012,6300300034012,法治里12鄰,9236.80065062000
信義區,6300200,景勤里,6300200035,009,6300200035009,景勤里9鄰,3895.49255771000
信義區,6300200,三張里,6300200030,023,6300200030023,三張里23鄰,4507.62486177000
大安區,6300300,龍安里,6300300015,015,6300300015015,龍安里15鄰,7862.68346086000
大安區,6300300,法治里,6300300034,010,6300300034010,法治里10鄰,5878.78242318000
萬華區,6300700,和德里,6300700024,005,6300700024005,和德里5鄰,26178.80072260000
中正區,6300500,永功里,6300500011,019,6300500011019,永功里19鄰,5186.11411258000
大安區,6300300,錦華里,6300300021,002,6300300021002,錦華里2鄰,2306.39072659000
大安區,6300300,龍陣里,6300300026,011,6300300026011,龍陣里11鄰,3891.02939642000
大安區,6300300,錦安里,6300300016,011,6300300016011,錦安里11鄰,44197.90544920000
信義區,6300200,三張里,6300200030,028,6300200030028,三張里28鄰,2646.81506897000
大安區,6300300,龍安里,6300300015,009,6300300015009,龍安里9鄰,6452.37755384000
萬華區,6300700,新忠里,6300700013,017,6300700013017,新忠里17鄰,818.46548183800
大安區,6300300,群英里,6300300037,001,6300300037001,群英里1鄰,3814.74140328000
大安區,6300300,群英里,6300300037,027,6300300037027,群英里27鄰,1529.59120452000
中正區,6300500,龍光里,6300500018,010,6300500018010,龍光里10鄰,4157.71137958000
大安區,6300300,龍陣里,6300300026,010,6300300026010,龍陣里10鄰,2693.88931467000
大安區,6300300,群英里,6300300037,026,6300300037026,群英里26鄰,1671.94180288000
信義區,6300200,三犁里,6300200031,018,6300200031018,三犁里18鄰,3340.86790274000
萬華區,6300700,新安里,6300700021,009,6300700021009,新安里9鄰,2454.09836780000
大安區,6300300,新龍里,6300300023,001,6300300023001,新龍里1鄰,9042.21028324000
信義區,6300200,景勤里,6300200035,004,6300200035004,景勤里4鄰,6254.37747188000
大安區,6300300,群英里,6300300037,025,6300300037025,群英里25鄰,1505.58929643000
大安區,6300300,臨江里,6300300033,012,6300300033012,臨江里12鄰,2782.92983709000
大安區,6300300,群英里,6300300037,035,6300300037035,群英里35鄰,2051.81324913000
大安區,6300300,錦華里,6300300021,019,6300300021019,錦華里19鄰,3742.81200606000
信義區,6300200,三張里,6300200030,012,6300200030012,三張里12鄰,3981.10596126000
大安區,6300300,龍生里,6300300028,018,6300300028018,龍生里18鄰,4966.65027347000
大安區,6300300,錦華里,6300300021,016,6300300021016,錦華里16鄰,3545.11624184000
萬華區,6300700,新和里,6300700014,021,6300700014021,新和里21鄰,3946.51724119000
中正區,6300500,南福里,6300500019,002,6300500019002,南福里2鄰,7459.57651610000
信義區,6300200,景勤里,6300200035,011,6300200035011,景勤里11鄰,2385.26898751000
大安區,6300300,群賢里,6300300036,018,6300300036018,群賢里18鄰,7916.39412071000
南港區,6300900,九如里,6300900018,028,6300900018028,九如里28鄰,1888706.91472000000
大安區,6300300,群賢里,6300300036,020,6300300036020,群賢里20鄰,3565.96526338000
中正區,6300500,忠勤里,6300500014,020,6300500014020,忠勤里20鄰,3432.57205416000
