Category,Category_Name,Classes,Classes_Name,Subcategory,Subcategories_Name,Business_Item,Business_Item_Desc,Business_Item_Content
J,文化、運動、休閒及其他服務業,J8,運動服務業,J801,運動場館業,J801030,競技及休閒運動場館業,從事競技及休閒運動場館（包括各種練習場）之經營者。如撞球場、技擊館、運動館、拳擊館、排球場、沙灘排球場、健身中心、田徑場、足球場、滑雪場、滑草場、棒球場、網球場、手球場、羽球場、桌球館、射擊場、馬術場、溜冰場、壘球場、籃球場、游泳池、保齡球館、韻律（舞蹈）中心、賽車場、自由車場、曲棍球場、柔道館、跆拳道館、舉重館、滑冰館、空手道館、壁球場、合球場、高爾夫練習場、棒球打擊場、合氣道館、運動館、海水浴場、攀岩場、漆彈運動場等各種運動之場館經營業務。
J,文化、運動、休閒及其他服務業,J8,運動服務業,J802,運動訓練業,J802010,運動訓練業,各種運動之訓練業務。
J,文化、運動、休閒及其他服務業,J8,運動服務業,J803,職業運動業,J803010,運動表演業,各種運動活動之表演業務。
J,文化、運動、休閒及其他服務業,J8,運動服務業,J803,職業運動業,J803020,運動比賽業,各種運動之比賽業務。
J,文化、運動、休閒及其他服務業,J9,觀光及旅遊服務業,J901,旅館業,J901011,觀光旅館業,依發展觀光條例之規定，指經營國際觀光旅館或一般觀光旅館，對旅客提供住宿及相關服務之營利事業。
J,文化、運動、休閒及其他服務業,J9,觀光及旅遊服務業,J901,旅館業,J901020,一般旅館業,指觀光旅館業以外，對旅客提供住宿、休息及其他經中央主管機關核定相關業務之營利事業。
J,文化、運動、休閒及其他服務業,J9,觀光及旅遊服務業,J902,旅行業,J902011,旅行業,依發展觀光條例之規定，凡經中央主管機關核准，為旅客設計安排旅程、食宿、領隊人員、導遊人員、代購代售交通客票、代辦出國簽證手續等有關服務而收取報酬之營利事業，含旅遊諮詢。
J,文化、運動、休閒及其他服務業,J9,觀光及旅遊服務業,J903,旅遊諮詢服務業,J903020,登山嚮導業,國內外登山及探險活動之整體規劃顧問及其相關之資訊諮詢等業務。
J,文化、運動、休閒及其他服務業,J9,觀光及旅遊服務業,J904,觀光遊樂業,J904011,觀光遊樂業,依發展觀光條例之規定，指經主管機關核准經營觀光遊樂設施之營利事業。
J,文化、運動、休閒及其他服務業,J9,觀光及旅遊服務業,J905,民宿,J905010,民宿,指利用自用住宅空閒房間，結合當地人文、自然景觀、生態、環境資源及農林漁牧生產活動，以家庭副業方式經營，提供旅客鄉野生活之住宿處所。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA01,汽車服務業,JA01010,汽車修理業,汽車之清潔、保養、潤滑、檢查、調整、維護、總成更換、翻修及其相關業務。包括汽車保養所、甲種汽車修理廠、乙種汽車修理廠。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA01,汽車服務業,JA01020,汽車拖吊業,汽車拖吊之行業，含機車拖吊。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA01,汽車服務業,JA01040,液化石油氣車改裝業,從事液化石油氣汽車改裝之行業。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA01,汽車服務業,JA01990,其他汽車服務業,從事JA01010 至JA01040 細類外其他汽車服務業，如汽車清洗、裝潢、代客申請汽車檢驗業務等行業。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA02,維修服務業,JA02010,電器及電子產品修理業,各種電器及電子產品修理、清洗、維修、保養之行業。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA02,維修服務業,JA02020,機車修理業,各種機車修理之行業。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA02,維修服務業,JA02030,自行車修理業,各種自行車修理之行業。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA02,維修服務業,JA02040,鐘錶修理業,各種鐘錶修理之行業。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA02,維修服務業,JA02051,度量衡器修理業,依度量衡法及其施行細則等規定，從事度量衡器修理之行業。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA02,維修服務業,JA02061,槍枝保養業,依「槍砲彈藥刀械管制條例」及「槍砲彈藥刀械許可及管理辦法」，從事各種槍械保養之行業。但不得從事槍械零組件換裝修理業務。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA02,維修服務業,JA02990,其他修理業,凡從事JA02010 至JA02061 細類外其他修理業之行業。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA03,洗衣業,JA03010,洗衣業,從事衣物、毛巾、床單、地毯、皮衣及其他紡織製品等洗濯、熨燙之行業。從事提供投幣式機器洗衣服務亦歸入本類。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA04,移民服務業,JA04011,移民服務業,依入出國及移民法之規定，經營下列業務：一、代辦居留、定居或永久居留業務。二、代辦非觀光旅遊之停留簽證業務。三、與投資移民有關之移民基金諮詢、仲介業    務，並以保護移民者權益所必須者為限。四、其他與移民有關之諮詢業務。
J,文化、運動、休閒及其他服務業,JA,個人服務業,JA05,留學服務業,JA05010,留、遊學服務業,從事海外進修學位之留學、短期學分課程之研修、或旅遊學習課程等入學之諮詢、安排或代辦申請手續等之業務。
J,文化、運動、休閒及其他服務業,JB,會議及展覽服務業,JB01,會議及展覽服務業,JB01010,會議及展覽服務業,凡從事會議及展覽之籌辦、宣傳或管理之行業。
J,文化、運動、休閒及其他服務業,JC,氣象服務業,JC01,氣象服務業,JC01011,氣象預報業,依氣象法規定，從事一般性氣象預報業務之行業。
J,文化、運動、休閒及其他服務業,JC,氣象服務業,JC01,氣象服務業,JC01021,海象預報業,依氣象法規定，從事一般性海象預報業務之行業。
J,文化、運動、休閒及其他服務業,JC,氣象服務業,JC01,氣象服務業,JC01031,氣象及海象預報業,依氣象法規定，從事一般性氣象及海象預報業務之行業
J,文化、運動、休閒及其他服務業,JD,工商徵信服務業,JD01,工商徵信服務業,JD01010,工商徵信服務業,工商行情、債權、債務、信用資料之蒐集、整理、分析、研判及提供等之行業。包括徵信服務、財務調查服務、商情訊息供應服務、企業信用調查服務及動產（股票、有價證券除外）鑑價服務。
J,文化、運動、休閒及其他服務業,JE,租賃業,JE01,租賃業,JE01010,租賃業,須許可業務（小客車租賃業、小貨車租賃業）及不動產、貨櫃除外之物品租賃（如機器設備租賃、運動及娛樂用品租賃、服飾出租、盆栽、桌椅、家具、小說、家庭用品、宴會用品、舞蹈用品、腳踏車、機車、遊艇、小船等）；及提供不含牌照之汽車交通運輸工具租賃；自用大客車、自用大貨車之融資性租賃業務。
J,文化、運動、休閒及其他服務業,JF,民俗調理業,JF01,民俗調理業,JF01010,傳統整復推拿業,指運用手技單純對人體肌肉骨骼施以物理性刺激，以紓解筋骨、消除疲勞為目的，所為調理行為之行業，但不得涉及醫療行為及宣稱醫療效能。
J,文化、運動、休閒及其他服務業,JF,民俗調理業,JF01,民俗調理業,JF01020,按摩業,從事單純對人體施以傳統之按摩、指壓所為調理行為之行業，但不得涉及醫療行為及宣稱醫療效能。
J,文化、運動、休閒及其他服務業,JG,兒童課後照顧服務業,JG01,兒童課後照顧服務業,JG01011,兒童課後照顧服務業,依「兒童及少年福利與權益保障法」及「兒童課後照顧服務班與中心設立及管理辦法」之規定，從事經營兒童課後照顧服務之行業。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99020,三溫暖業,指提供冷、熱水池、蒸烤設備，供人沐浴之營利事業。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99030,攝影業,照相及沖洗底片與相片之行業。包括沖洗店、照相館、結婚攝影、婚紗攝影等。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99050,仲介服務業,不動產仲介經紀業、就業服務業以外之仲介業務。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99060,驗光配鏡服務業,不涉及醫療行為之一般性如近視、老花之驗光配鏡而言，隱形眼鏡之裝配屬醫療行為，不在此列。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99070,裁縫服務業,從事代客裁剪、縫製或修改衣服之行業。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99080,美容美髮服務業,從事化粧、臉部美容、美指、剪髮、理髮、燙髮、美髮造型設計之行業。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99090,喜慶綜合服務業,從事喜慶綜合服務及其諮詢顧問業務之行業，如代辦婚禮儀式、喜宴場所規劃、佈置、安排等。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99110,瘦身美容業,藉手藝、機器、用具、用材、化妝品、食品等方式，為保持、改善身體、感觀之健美，所實施之綜合指導、措施之非醫療行為。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99120,一般浴室業,一般浴室經營業，包括溫泉浴池。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99141,殯葬設施經營業,依殯葬管理條例之規定，經營公墓、殯儀館、火化場、骨灰（骸）存放設施之行業。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99151,殯葬禮儀服務業,依殯葬管理條例之規定，以承攬處理殯葬事宜之行業。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99160,刻印業,從事各種印章、標識等刻製之行業。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99170,鎖匙業,從事開鎖、配鎖及修鎖之行業。
J,文化、運動、休閒及其他服務業,JZ,其他服務業,JZ99,其他服務業,JZ99180,寵物美容服務業,從事寵物外表部位清洗或清潔、吹乾梳毛、毛髮修剪及造型設計等美容服務之行業，但不得涉及動物醫療行為及宣稱醫療效能。
