"統一編號","商業名稱","商業地址","登記狀態"
"15679942","合歡山企業社","臺中市大肚區王田里沙田路一段３２０巷３２之１０號","歇業／撤銷"
"15775826","元極生物廠","新北市淡水區中正東路１段３巷９號５樓","遷他縣市"
"15775826","元極貿易行","臺中市北屯區陳平里敦化路348號5樓之11","歇業／撤銷"
"15796842","阿布拉農產品","花蓮縣花蓮市民政里中美9街115號1樓","核准設立"
"17235635","昇宏食品廠","臺南市仁德區新田里民安路2段57號1樓","歇業／撤銷"
"17299855","中鎂食品行","彰化縣溪湖鎮中山里成功路田巷８４號","核准設立"
"17299855","中鎂食品行","彰化縣溪湖鎮中山里成功路田巷８４號","核准設立"
"17309663","味佳香食品工廠","彰化縣埔心鄉東門村員鹿路二段一三五巷十號","核准設立"
"18193205","順翔實業工廠","彰化縣埤頭鄉興農村彰水路四段四０二巷二三號","歇業／撤銷"
"18227991","原川海產食品行","澎湖縣馬公市烏崁里一０五之八號","核准設立"
"19758362","八八八饅頭店","新北市汐止區福德一路３８５號","核准設立"
"19835327","慧顯食品工廠","臺中市太平區中興里永義十二街３號","核准設立"
"19962596","龍田花生食品行","桃園市桃園區南埔里永安路678號1樓","核准設立"
"20034160","鑫福香食品廠","雲林縣西螺鎮永安里延平路一五號一樓","核准設立"
"20159344","山川立實業社","臺南市南區喜東里喜樹路73號1樓","歇業／撤銷"
"20331302","毅充肉脯食品行","彰化縣埔鹽鄉西湖村大新路2巷26之35號","核准設立"
"21714496","昇元商行","臺北市萬華區南寧路35號2樓之1","遷他縣市"
"21714496","昇元商行","新北市新店區安豐路５４號３樓","遷他縣市"
"21714496","昇元商行","彰化縣花壇鄉橋頭村中橋街530號","核准設立"
"21719133","開元企業社","臺北市北投區清江路245巷26號","核准設立"
"25209364","馬可藍多餐飲","苗栗縣竹南鎮正南里11鄰光復路37號","歇業／撤銷"
"25232920","玄明實業社","臺中市后里區義里里三豐路１８６巷５０號","核准設立"
"25258147","久代食品加工廠","雲林縣莿桐鄉義和村一Ｏ鄰三和三九之一一號一樓","核准設立"
"25380689","貝比手工柑仔店","南投縣水里鄉上安村三巷2-10號一樓","歇業／撤銷"
"25441742","田堯食品商行","彰化縣彰化市田中里田中路２８９號","核准設立"
"25467382","員林商號","南投縣草屯鎮御史里玉成路50巷27號1樓","核准設立"
"25467496","廣元黑土豬","南投縣草屯鎮明正里文化街64-2號1樓","核准設立"
"25467545","阿春肉品","南投縣草屯鎮中原里中和路15號1樓","核准設立"
"25485229","泰餘宏企業社","雲林縣大埤鄉大德村前寮11之1號","核准設立"
"25485662","原富食品行","雲林縣斗六市虎溪里西平路804巷28號1樓","核准設立"
"25485662","原富食品行","雲林縣斗六市虎溪里西平路804巷28號1樓","歇業／撤銷"
"25485728","豪家味食品行","雲林縣北港鎮共榮里民榮街13號","歇業／撤銷"
"25497772","新川味食品行","雲林縣斗南鎮明昌里南昌西路104巷51號","歇業／撤銷"
"26136621","香堤烘焙屋","基隆市仁愛區新店里忠二路35號1樓","歇業／撤銷"
"26238205","可米商號","臺北市士林區德行東路331巷35號1樓","歇業／撤銷"
"26410205","山海加工行","澎湖縣湖西鄉南寮村85號1樓","核准設立"
"26490093","真億商行","嘉義縣鹿草鄉鹿草村鹿草497之1號附1","歇業／撤銷"
"26546131","空間餐坊","新北市樹林區佳園路3段372號6樓","申覆（辯）期"
"26762806","一方工作坊","新北市三峽區復興路345號(1樓)","停業"
"26783083","進全食品行","宜蘭縣蘇澳鎮蘇西里中山路一段175號一樓","核准設立"
"26805312","優鮮農產行","臺中市豐原區南嵩里長壽路北三巷23號5樓","核准設立"
"26806847","富登商行","臺中市烏日區南里里溪南路三段145巷35弄37號1樓","核准設立"
"26824747","旺來村食品行","南投縣南投市漳和里文化路751巷26號1樓","歇業／撤銷"
"26957725","合位本草養生食品廠","臺中市北區淡溝里博館路65巷9弄9號","核准設立"
"26958055","阿惠製餅皮工廠","臺中市太平區太平里永豐路157巷18號1樓","核准設立"
"26989607","聯豐食品行","臺中市大雅區上雅里神林南路21巷14號2樓","核准設立"
"29388895","正宏企業社","高雄市內門區石車７之６號１樓","停業"
"30233272","雙贏造水科技實業社","桃園市大園區五權里下埔二○之一號","歇業／撤銷"
"30279234","主播貢丸商行","新北市汐止區大同路2段481號(1樓)","歇業／撤銷"
"30310122","洪記食品行","新北市中和區連城路222巷8弄4號1樓","核准設立"
"30341379","欣隆企業社","宜蘭縣冬山鄉香和村香城路200巷36號","歇業／撤銷"
"31443509","名閎豆類食品行","新北市樹林區民權街18號","歇業／撤銷"
"31582163","正軒創業家實業社","桃園市中壢區篤行里興仁路二段648巷15-2號1樓","歇業／撤銷"
"31645456","廣捷實業","新竹市香山區牛埔里東華路12巷11號八樓","核准設立"
"31676915","享樂食品行","新北市土城區中山路51號","歇業／撤銷"
"31682022","鮮食屋","新北市林口區文化北路2段228號(1樓)","廢止"
"31682347","耶斯列企業社","新北市三重區仁義街240號(1樓)","停業"
"31690923","廣灃水產行","新北市八里區龍米路2段117巷5號13樓","停業"
"31690923","廣灃水產行","新北市八里區龍米路2段117巷5號13樓","歇業／撤銷"
"31704264","宏華企業社","新北市新莊區中正路125號","歇業／撤銷"
"31710483","宏暐企業社","臺北市中山區復興北路48號3樓","核准設立"
"31710483","宏暐企業社","新北市新莊區中正路125號","遷他縣市"
"31866149","啤瓦多創意行銷商行","臺北市中正區金門街24巷35號","歇業／撤銷"
"31873697","佑安食品行","臺北市萬華區富民路155巷19號1樓","核准設立"
"33010900","三和豆皮工廠","新北市鶯歌區尖山路黃厝巷３號","歇業／撤銷"
"33033621","天興豆腐店","新北市板橋區文化路１段４２１巷２７號","核准設立"
"33084901","永順豆皮工廠","新北市鶯歌區尖山路２０４號","核准設立"
"33191705","進興豆腐工廠","新北市板橋區南雅南路１段１７號","核准設立"
"33203245","建成豆腐工廠","新北市板橋區松柏街５０巷２號","歇業／撤銷"
"33205308","茂吉豆皮工廠","新北市鶯歌區尖山路黃厝１０號","歇業／撤銷"
"33259107","郭泉發食品工廠","新北市板橋區雙十路２段１３０巷２弄８０號１樓之１","核准設立"
"33358704","全美豆皮工廠","新北市鶯歌區尖山街１８２號１Ｆ","歇業／撤銷"
"33726074","馬騰雲製葯廠","新北市新莊區新樹路１７１號","核准設立"
"33844290","永?鼠~加工廠","新北市新店區??虜穮惇q７６．７８號","核准設立"
"34268316","金明豆腐加工廠","新北市永和區中正路４１２巷２０弄２７號","核准設立"
"34750380","新曜光商行","新北市三重區中興北街42巷20號","核准設立"
"34762999","多伯特企業社","新北市淡水區大忠街79號(1樓)","核准設立"
"34762999","多伯特企業社","新北市板橋區中山路2段60巷1弄9號","核准設立"
"34864855","谷都企業社","新北市土城區中央路2段394巷3之1號","核准設立"
"35061208","尤協豐豆腐工廠","新北市新莊區新莊路４１６號","核准設立"
"35139206","光泉豆腐店","新北市三重區大同北路６之１號","核准設立"
"36207379","吉褔食品廠","新北市泰山區明志路３段４０７巷５號１樓","歇業／撤銷"
"36642176","明旺企業行","高雄市梓官區梓官路城隍巷６號１樓","核准設立"
"36679779","新明農產","嘉義縣竹崎鄉獅埜村火炭埔１０之１６號","核准設立"
"36679779","新明農產","嘉義縣竹崎鄉獅埜村火炭埔１０之１６號","核准設立"
"36826364","義豐一廠冬瓜行","臺南市北區大豐里文賢路313巷33弄1號1樓","核准設立"
"36830000","新茂進製麵工廠","臺南市關廟區東勢里東安街41號1樓","核准設立"
"36832909","宜康食品行","臺南市仁德區仁德里文南街56號2樓","核准設立"
"36832909","宜康食品行","臺南市仁德區仁德里文南街56號2樓","歇業／撤銷"
"31682347","耶斯列企業社","新北市三重區仁義街240號(1樓)","停業"
"36861100","山那邊農產加工行","臺東縣大武鄉南興村南安十號","核准設立"
"36926407","珍典企業社","高雄市鳳山區青年路二段３１７號之２","歇業／撤銷"
"36930866","創鼎企業社","高雄市苓雅區青年一路１６７之２號","核准設立"
"36933961","多麥商號","高雄市左營區曾子路５７號１樓","停業"
"36952805","仕達水產企業行","高雄市鳳山區過埤路１０７號１樓","核准設立"
"36953163","楷模珍饌坊","高雄市苓雅區福德一路３６３號１樓","歇業／撤銷"
"37099209","德裕魚丸店","新北市淡水區中正路１９６號","歇業／撤銷"
"37559787","信貽食品","臺南市仁德區仁愛里大同路3段456巷32號1樓","歇業／撤銷"
"37563966","乾隆化工貿易行","臺南市麻豆區油車里23之2號1樓","核准設立"
"37566653","書拉蜜健康手作坊","臺南市北區賢北里大興街373巷17號2樓","歇業／撤銷"
"37581205","甜朵食品行","臺南市永康區北灣里大灣七街106號","核准設立"
"37583175","小作行","臺南市東區泉南里林森路1段151號15樓","停業"
"37609055","東吉美企業社","臺東縣臺東市永樂里永樂路二一０巷二十六號一樓","核准設立"
"37714465","明治屋企業社","嘉義縣民雄鄉福樂村4鄰成功五街1號一樓","歇業／撤銷"
"37757581","林?成商店","基隆市仁愛區仁四路19巷25號1樓","核准設立"
"37811868","珍饌企業社","桃園市龜山區南上里民生北路一段492號1樓","核准設立"
"37838091","大蘭陽食品企業行","宜蘭縣礁溪鄉德陽村德陽街19號五樓","核准設立"
"37842530","粉紅蜘蛛視覺工場","宜蘭縣宜蘭市和睦里宜興路一段30號一樓","停業"
"37842530","粉紅蜘蛛視覺工場","宜蘭縣宜蘭市和睦里宜興路一段30號一樓","歇業／撤銷"
"37896872","樂帕蒂創意工作室","新北市板橋區長江路2段2號4樓","核准設立"
"37902023","孝昌商行","新北市三峽區民生街186號(2樓59號攤位)","核准設立"
"37906013","德哥肉號","新北市樹林區保安街1段16巷30號","核准設立"
"37911732","品鑫實業商行","新北市樹林區新興街19巷28號","核准設立"
"37945418","玄同企業社","新竹縣橫山鄉橫山村中豐路一段96巷8弄2號1樓","核准設立"
"38470282","玉岑企業社","臺北市中山區長安東路2段169之6號5樓之3","歇業／撤銷"
"38556632","廣灃水產行","臺北市萬華區西園路2段281巷18號1樓","核准設立"
"38580106","及第貿易商行","臺北市中山區中山北路2段85巷15號","核准設立"
"38690482","女人秀美學殿堂","高雄市楠梓區芎林二街７１號１０樓","核准設立"
"38690482","女人秀美學殿堂","高雄市楠梓區芎林二街７１號１０樓","核准設立"
"38699300","鴻雀生技企業社","高雄市岡山區信中街２１巷１９號１樓","核准設立"
"38706718","珍果商行","高雄市三民區有光路２８號１樓","核准設立"
"38756147","丫傅工坊","彰化縣員林市民生里永昌街50巷2號1樓","核准設立"
"21579689","永騰工業社","新北市三重區中正北路３１７巷２７號","歇業／撤銷"
"21889586","唯豐肉類食品行","雲林縣北港鎮華勝里文星路16號","歇業／撤銷"
"21889713","陽明食品行","雲林縣北港鎮樹腳里陽明街29號1樓","核准設立"
"21910791","廣鑫企業行","臺南市新化區知義里新和庄10之3號1樓","歇業／撤銷"
"24167319","義芳珍食品廠","彰化縣田尾鄉饒平村建平路1段118巷16號","核准設立"
"25210279","利鑫摃丸行","苗栗縣竹南鎮崎頂里20鄰和仁街71巷17號1樓","核准設立"
"25236088","安紀製麵商行","臺中市豐原區民生里府前街１１９號一樓","核准設立"
"25258456","角色茶業","南投縣名間鄉崁腳村名松路一段291巷3弄1號一樓","核准設立"
"25258456","角色茶業","南投縣名間鄉崁腳村名松路一段291巷3弄1號一樓","核准設立"
"25368600","豪記食品行","彰化縣員林市大埔里三潭巷２號","歇業／撤銷"
"25482779","慶豐冷凍分切廠","雲林縣元長鄉西莊村西庄路109-17號","核准設立"
"25486043","世緯烘焙原料行","雲林縣斗六市嘉東里嘉東南路25之2號1樓","核准設立"
"25487893","鋐園食品行","雲林縣斗六市長平里石林路24巷17號1樓","核准設立"
"25489338","德鮮食品農產行","雲林縣西螺鎮新豐里新吉街56號","核准設立"
"25719818","蓓蓓結婚禮品屋","高雄市鳳山區天興街３２之１號１樓","核准設立"
"25719818","蓓蓓娃娃屋","高雄市鳳山區南京路１７３號１樓","核准設立"
"25789840","邱方工作室","臺南市永康區龍潭里龍安街316號2樓","核准設立"
"25924156","豐譽蔬果企業社","高雄市鼓山區美術南3路128、130、132號","核准設立"
"25934719","台味大商行","高雄市前鎮區台鋁1巷4號4樓","核准設立"
"26004369","宇成生物科技商行","高雄市三民區民族巷３６號","核准設立"
"26007767","幸福氛圍婚品館","高雄市林園區東林西路１１２號１樓","核准設立"
"26009385","泓盈商行","高雄市鳳山區自由路１８號１樓","核准設立"
"26016225","順慶企業社","高雄市鳳山區中山西路２５號１樓","核准設立"
"26019969","名川行","高雄市鳥松區美山路７０巷９１號","核准設立"
"26154459","隆鼎商號","新竹市北區台溪里中華路三段68號一樓","核准設立"
"26361083","元中寶食坊","臺北市中山區松江路204巷4號1樓","歇業／撤銷"
"26365551","洪瑞珍餅店","臺北市內湖區金湖路1號1樓","核准設立"
"26420344","國統包子饅頭","高雄市仁武區八德一路１０２巷２５號１樓","歇業／撤銷"
"26431953","牧場工坊","臺南市北區長榮里長榮路5段5號1樓","歇業／撤銷"
"26433684","富淞商行","臺南市永康區勝利里勝學路260巷2號11樓之2","停業"
"26494892","瓏苑商城","嘉義縣民雄鄉大崎村正大路三段２１１７號","停業"
"26498813","華珍旺食品行","嘉義縣大林鎮平林里中興路254號1樓","核准設立"
"26669111","華成食品行","新竹縣橫山鄉沙坑村中豐路三段247號","停業"
"26734605","幸福饅頭店","新北市新莊區幸福路547號(1樓)","核准設立"
"26753519","振發食品行","新北市三重區頂崁街217巷8號(1樓)","核准設立"
"26808802","統御食品行","臺中市北區長青里陜西七街24號1樓","歇業／撤銷"
"26958082","味香商行","臺中市西區公正里東興路三段42號一樓","核准設立"
"26963629","上一企業社","臺中市沙鹿區南勢里南斗路13巷21號1樓","停業"
"26995880","懿菇堡農業科技行","臺中市新社區新社里中和街四段３６８號一樓","核准設立"
"30167224","壹分利五金百貨行","桃園市八德區大正里介壽路１段６５６號１樓","歇業／撤銷"
"30277904","白雞山黑豬肉品行","新北市三峽區鳶山里大勇路31號1樓","核准設立"
"30301720","遠通國際行銷社","新北市板橋區莒光路96號","停業"
"30306507","全味津食品行","新北市板橋區四川路2段47巷4弄11號1樓","核准設立"
"30319307","禾江商行","新北市板橋區民治街８２巷２３號１樓","核准設立"
"31488569","深坑大關臭豆腐行","新北市三重區中正北路428巷23號","廢止"
"31516734","信三食品行","基隆市信義區月眉路34號","歇業／撤銷"
"31692252","瓜瓜園美食坊","新北市中和區圓通路56號13樓之4","核准設立"
"31732254","私房菜餐廳","宜蘭縣礁溪鄉德陽村仁愛路158號一樓","停業"
"31794862","包淨企業社","花蓮縣花蓮市民運里中興路142號1樓","核准設立"
"31871662","華師傅商行","臺北市信義區基隆路1段103號","停業"
"33153603","協利豆腐工廠","新北市鶯歌區尖山埔路２７號","歇業／撤銷"
"33234351","翁順興食品廠","新北市鶯歌區中正?0路２３９號","核准設立"
"33256397","添豊豆品社","新北市土城區廷寮里廷寮41之5號","核准設立"
"33963569","正昌食品行","新北市土城區大暖路26號","核准設立"
"34166824","新一食品行分行","新北市中和區中和路262巷43弄3號","歇業／撤銷"
"34167746","台灣嬌娃食品工業社","新北市土城區青雲路183巷11弄8號2樓","歇業／撤銷"
"34344709","順弘商行","新北市中和區秀朗路3段128巷17弄26號","核准設立"
"34767143","周五八九商行","新北市板橋區龍泉街82巷2號","歇業／撤銷"
"34770689","樂福商行","新北市新店區建國路171號","核准設立"
"34816377","九暘食品行","桃園市大溪區仁愛里埔頂二五號","歇業／撤銷"
"34839771","小師傅企業社","桃園市蘆竹區蘆竹里富國路二段746號1樓","核准設立"
"36415215","衡記食品廠","桃園市桃園區玉山里玉山街２３３巷２７號","歇業／撤銷"
"36497383","帝王食品企業社","桃園市大溪區一德里康莊路３９７號１樓","核准設立"
"36753382","姑姑茶葉蛋","臺南市新化區東榮里復興路256號","核准設立"
"36862781","東舖興業社","臺東縣東河鄉都蘭村都蘭路一二一之一號","核准設立"
"36923078","奇英水產商行","高雄市鼓山區明華路１８號２樓","核准設立"
"36931936","珍豪企業社","高雄市左營區華夏路１１２３之１號","核准設立"
"36931936","珍豪企業社","高雄市左營區華夏路１１２３之１號","歇業／撤銷"
"36938494","金果商行","高雄市左營區崇德路２７２號","核准設立"
"36942244","榮神益人企業社","高雄市三民區修武街１７號","核准設立"
"37151900","隆興豆腐工廠","新北市淡水區清水街２８號","歇業／撤銷"
"37562349","順怡烤鴨","臺南市永康區中興里中華二路215巷8號","核准設立"
"37567288","蕾聚工作室","臺南市永康區?行里新中街285號1樓","停業"
"37567288","蕾聚工作室","臺南市永康區?行里新中街285號1樓","核准設立"
"37575463","佑泰糧食加工廠","臺南市白河區秀祐里三民路668之3號","核准設立"
"37658581","華宇資源研製社","臺東縣臺東市興國里復興路一五八號三樓","核准設立"
"37660469","迅潔環保社","臺東縣臺東市豐年里寧夏街九十五號","核准設立"
"37660469","迅潔環保社","臺東縣臺東市豐年里寧夏街九十五號","核准設立"
"37713418","慈雲海產行","嘉義縣東石鄉型厝村型厝寮57-1號","核准設立"
"37713418","慈雲海產行","嘉義縣東石鄉型厝村型厝寮57-1號","核准設立"
"37719686","永芳山產行","嘉義縣梅山鄉梅北村健康街248號附1","核准設立"
"37793307","樂米企業社","桃園市八德區大昌里介壽路二段364巷61弄15號2樓","核准設立"
"37799549","鳳麟企業社","桃園市楊梅區富豐里新明街347巷1弄52之1號1樓","歇業／撤銷"
"37823219","文化田工作室","連江縣南竿鄉清水村148號2樓","核准設立"
"37847182","吉星企業社","新竹市北區士林里東大路二段707號一樓","核准設立"
"37877571","豆品香企業社","新北市三重區中興北街235號","核准設立"
"37941320","酒醬丰食品","新竹縣竹北市新社里國盛街258巷19弄2號2樓","核准設立"
"37993229","後山曾媽媽商行","花蓮縣壽豐鄉志學村中山路三段48號1樓","核准設立"
"38471830","福至點心坊","臺北市北投區振華里明德路335巷24號3樓","歇業／撤銷"
"38496564","老麵團食坊","臺北市萬華區和平西路3段61號(1樓)","核准設立"
"25369093","大順農產行","彰化縣大村鄉加錫村加錫一巷1－6號","核准設立"
"25421942","虹記食品廠","臺中市清水區秀水里民享三街61之2號1樓","歇業／撤銷"
"25423414","欣果商行","臺中市神岡區岸裡里大里街57巷22號二樓","歇業／撤銷"
"25465862","志忠商行","南投縣魚池鄉魚池村東興巷8號1樓","核准設立"
"25467355","志超商號","南投縣埔里鎮清新里南榮路1-10號","核准設立"
"25467377","人輔肉品","南投縣草屯鎮敦和里芬草路一段217巷6號1樓","核准設立"
"25467502","嬌嬌肉品","南投縣草屯鎮敦和里芬草路一段217巷6號1樓","核准設立"
"25467524","國期肉舖","南投縣草屯鎮明正里中山街361號1樓","核准設立"
"25484208","立仁生物科技企業社","雲林縣虎尾鎮廉使里廉使里1222號","核准設立"
"25485353","丁記食品行","雲林縣口湖鄉口湖村崇文路2段518號","核准設立"
"25535543","米璐咖啡工作坊","臺北市文山區興隆路3段207巷11弄1號","核准設立"
"25564791","洪聖勳餅店","臺北市大同區重慶北路3段86號","核准設立"
"25719198","洛山磯冰品廠","高雄市岡山區為隨里為隨東路６８之９號","歇業／撤銷"
"25723720","盛香津食品工廠","高雄市岡山區為隨里為隨東路６６巷５號","核准設立"
"25988968","靚茶科技企業社","高雄市仁武區中華里華南街５３號１樓","歇業／撤銷"
"25990107","好客庄企業社","高雄市美濃區中興路１段４７號１樓","歇業／撤銷"
"25992793","饒河商行","高雄市三民區寶興路１１２之１８號１樓","歇業／撤銷"
"25994321","天然香素菜加工社","高雄市三民區黃興路４５５巷３２號","歇業／撤銷"
"26022021","福霖企業社","高雄市橋頭區仕豊南路大同巷５１號１樓","核准設立"
"26250586","和元義食品行","臺北市萬華區中華路1段76巷29之2號","停業"
"26425559","根香農產行","臺南市安定區六嘉里六塊寮157號","核准設立"
"26431291","全鑫食品行","臺南市七股區大寮里大寮116之1號1樓","核准設立"
"26491972","尚品行","嘉義縣布袋鎮光復里光復路一段17巷11弄1號","核准設立"
"26510014","幸福分享食品工坊","新北市中和區景新街295巷8之3號4樓","停業"
"26535845","開葉實業社","新北市三重區永福街197巷37弄15號","歇業／撤銷"
"26545490","灣灣生態農莊","新北市深坑區北深路3段251號4樓","歇業／撤銷"
"26561759","甲安商行","基隆市仁愛區獅球路87號1樓","核准設立"
"26692106","永勝蛋品企業社","新竹市北區文雅里城北街137巷7弄30號一樓","停業"
"26758535","隆隆將煎餅店","新北市中和區中和路378巷23號","核准設立"
"26790747","台灣一寶生物科技","花蓮縣花蓮市民政里中山興路133之6號2樓","歇業／撤銷"
"26826837","合立獸肉號","南投縣草屯鎮新庄里芬草路二段442號一樓","核准設立"
"26890035","山中農耕農產行","臺中市東勢區隆興里東坑路795巷2號","核准設立"
"26893238","基福豬肉店","南投縣埔里鎮枇杷里寶湖街470號1樓","核准設立"
"26893286","霸王號豬肉舖","南投縣草屯鎮和興街55號草屯鎮公有市場第A43號攤位","核准設立"
"26930992","黛安芬生物科技","彰化縣彰化市光南里南校街66號","申覆（辯）期"
"26935482","廣發食品行","彰化縣溪湖鎮西溪里員鹿路2段335巷54號","核准設立"
"26958484","尚禾康國際企業","臺中市北屯區水湳里文心路四段８３號地下室１層","歇業／撤銷"
"26970591","橦享實業社","臺中市霧峰區吉峰里自強路162號1樓","核准設立"
"26970591","橦享實業社","臺中市霧峰區吉峰里自強路162號1樓","核准設立"
"26991006","友益企業社","臺中市東區振興里大智路１９２巷２３-１號一樓","停業"
"29408891","秋泉紅酒莊","高雄市林園區林內里溪州一路９１１號１樓","停業"
"30276258","味真好食品行","新北市新莊區瓊林南路245號","核准設立"
"30290630","玉岑企業社","新北市中和區建康路65號8樓","歇業／撤銷"
"30308408","長合發商行","新北市三重區中興北街42巷18、20號","核准設立"
"30320156","馬祖釀商行","連江縣南竿鄉馬祖村連江縣南竿鄉馬祖村109號","歇業／撤銷"
"30332033","欣園客家美食坊","新竹縣關西鎮東安里中豐新路１３５號","核准設立"
"31486274","小樂檳榔店","桃園市桃園區中信里中山路９８２號１樓","廢止"
"31576325","素益多輕素食","桃園市龜山區南美里南祥路67之1號","核准設立"
"31585605","台味食品行","桃園市桃園區寶山里會稽一街88巷5號6樓","停業"
"31679504","饗萬味食品商行","新北市三重區車路頭街4巷15號2樓","歇業／撤銷"
"31683964","彭勝食品廠","新北市樹林區俊安街43號","核准設立"
"31688519","鴻寬國際創藝坊","新北市土城區永寧路22號","核准設立"
"31723972","汐止主播貢丸商行","新北市汐止區南興路82巷11號8樓","核准設立"
"31723972","汐止主播貢丸商行","新北市汐止區汐碇路14巷9弄9號8樓","核准設立"
"31735013","玉森食品實業社","宜蘭縣羅東鎮東安里東宜四路56號一樓","核准設立"
"33010508","大坤食品工廠","新北市板橋區二崁路１２之１號","核准設立"
"33080406","功記豆皮工廠","新北市鶯歌區尖山路１８６號","停業"
"33340901","万明豆皮工廠","新北市鶯歌區尖山路黃厝１號","核准設立"
"33823527","義宏豆腐工廠","新北市新店區寶元路2段70號","歇業／撤銷"
"34157727","德合豆沙工廠","新北市中和區連城路２１８號","核准設立"
"34569349","和津食品社","新北市板橋區仁化街１６６巷１４號１樓","停業"
"34750430","民生食品棧","新北市汐止區明峰街320號4樓","廢止"
"34781216","本家食品行","新北市新莊區復興路2段175巷2弄2號(1樓)","核准設立"
"34790496","華格食品烘焙坊","宜蘭縣羅東鎮東安里光榮路336號","核准設立"
"34836280","豐益養蜂園","桃園市平鎮區雙連里陸光路十四巷一八五弄一０一號","核准設立"
"34892199","康樂企業社","花蓮縣光復鄉大華村林森路239號","核准設立"
"34936817","利利號食品行","新竹市東區中正里中正路96巷6號一樓","核准設立"
"34963948","晨山食品行","嘉義縣太保市南新里北港路二段105巷18弄28號","停業"
"34963948","晨山食品行","嘉義縣太保市南新里北港路二段105巷18弄28號","核准設立"
"35320057","翁裕美商行","新北市新莊區新莊路１２８號","核准設立"
"35468001","新莊合發","新北市新莊區新泰路２４巷１號","核准設立"
"35860027","味嘉香豆腐廠","新北市蘆洲區中央路１８號","核准設立"
"36306011","三新食品廠","新北市五股區四維路30巷34弄9、11號","歇業／撤銷"
"36746469","發現企業社","臺東縣臺東市知本里富裕路五０一巷三十一弄二十二號","歇業／撤銷"
"36841077","健康酵園商行","臺南市安南區安東里安和路2段8之3號","核准設立"
"36860658","宇霖企業社","臺東縣臺東市豐田里中興路四段一一九號","核准設立"
"36876912","益興號","澎湖縣馬公市西衛里五福路3巷30弄1號1樓","核准設立"
"36906486","新料企業行","高雄市岡山區嘉華路１７之１號１樓","核准設立"
"36906768","泰順茂農產行","高雄市三民區鼎強街４４７號１樓","核准設立"
"36906768","泰順茂農產行","高雄市三民區鼎強街４４７號１樓","核准設立"
"36927166","山本生物科技行","高雄市三民區義華路２９５號１２樓之１","歇業／撤銷"
"37581704","伍福來食品行","臺南市關廟區北花里花園二街89號1樓","核准設立"
"37588848","伍?咖啡","臺南市東區中西里長榮路2段35之1號","核准設立"
"37713249","天水甲子園社","嘉義縣水上鄉民生村成功街6巷11號1樓","核准設立"
"37816575","提督興業","桃園市中壢區普慶里中山東路二段545號3樓","核准設立"
"37836930","西米廚房","宜蘭縣員山鄉深溝村長堤路32巷16號","核准設立"
"37885262","易哥食品行","新北市金山區忠孝一路36號","核准設立"
"37885262","易哥食品行","新北市金山區忠孝一路36號","歇業／撤銷"
"37912417","行義企業社","臺北市北投區石牌路2段357巷1號1樓","核准設立"
"38760753","真誠實業社","彰化縣埤頭鄉豐崙村彰水路4段355號","歇業／撤銷"
"38764505","紀氏美味商行","彰化縣彰化市莿桐里彰水路99巷169號","核准設立"
"38780358","唯豐肉類食品行","雲林縣北港鎮華勝里文星路16號1樓","核准設立"
"38783876","金圓食品行","雲林縣土庫鎮石廟里復興路66號","核准設立"
"38785419","德顏農產行","雲林縣古坑鄉田心村田心45之1號1樓","核准設立"
"38815379","百品商行","苗栗縣後龍鎮大庄里17鄰大興一街10號1樓","核准設立"
"38834397","永豐泰製麵廠","臺中市烏日區光明里五光路復光三巷１３０號１樓","核准設立"
"38880286","森田有機香純黑糖農園","南投縣竹山鎮延正里公正巷2之9號一樓","核准設立"
"38880700","石記商號","南投縣埔里鎮南門里南昌街91號二樓","核准設立"
"38930758","秋茂企業社","彰化縣北斗鎮大新里大新路145號","核准設立"
"38930758","秋茂企業社","彰化縣北斗鎮大新里大新路145號","核准設立"
"39217604","慶珍商店","新北市瑞芳區中正路８２－１號","核准設立"
"39681905","九如食品行","臺中市外埔區中山里東西巷７１號１樓","核准設立"
"39700396","兆翔美食家","南投縣竹山鎮桂林里中正新村10號一樓","核准設立"
"39707314","明成商行","雲林縣西螺鎮埤頭里埤頭75之6號1樓","核准設立"
"39815904","鳥榕頭企業社","臺中市西屯區何福里成都路１２５號１樓","核准設立"
"39839032","青錢柳生技商行","臺中市沙鹿區鹿寮里中山路田尾巷１０２號１樓","核准設立"
"39875114","吉歐雅烘焙坊","苗栗縣竹南鎮正南里11鄰光復路37號","歇業／撤銷"
"39918866","總理之家","南投縣鹿谷鄉初鄉村仁愛路250之1號","核准設立"
"39919984","安百利商行","南投縣南投市嘉和里樂利二路11號一樓","核准設立"
"39958917","滿滿甜蜜奶酪","基隆市信義區深溪路65號5樓之1","核准設立"
"39978006","米鄉麥芽工廠","宜蘭縣宜蘭市新生里宜興路三段132號","核准設立"
"40025506","日利食品工廠","宜蘭縣宜蘭市孝廉里舊城北路１３７號","歇業／撤銷"
"40532931","金得號","宜蘭縣頭城鎮更新里更新路９６號","歇業／撤銷"
"40594627","義益豆腐號","宜蘭縣蘇澳鎮蘇西里新興路６８號","歇業／撤銷"
"40660718","花芽兒商行","臺中市西區昇平里民生路３６８巷２弄３號２樓","核准設立"
"40708071","御口堂商行","臺南市安南區鳳凰里安中路1段702巷41號1樓","歇業／撤銷"
"40708537","鑫育成企業社","臺南市永康區龍潭里中山北路164巷160弄7號1樓","核准設立"
