"Response_X","Response_Y","R_cat","P_cat","M_cat"
302472.031,2774852.141,1,0,0
302647.399,2774812.791,2,0,0
302433.768,2774870.336,1,0,0
303610.049,2769933.868,1,1,0
303533.003,2769992.633,2,2,0
303474.617,2770028.847,2,0,0
303654.369,2769895.343,1,1,0
303637.062,2769808.269,1,0,0
303685.285,2770052.284,1,1,0
303645,2770034.384,1,1,0
303499.666,2769693.321,2,0,0
301605.231,2770743.647,3,1,0
301624.313,2770596.761,2,0,0
301623.996,2770585.834,3,0,0
301605.033,2770710.888,2,0,0
301604.618,2770691.578,2,1,0
301604.678,2770670.107,1,0,0
301604.702,2770661.463,2,0,0
301575.727,2771042.856,3,0,0
301604.545,2770631.193,2,1,0
301604.727,2770626.793,2,0,0
301604.623,2770585.249,5,1,0
301607.044,2770935.302,1,2,0
301611.507,2769700.275,1,1,0
301552.025,2769702.153,2,0,0
301546.514,2769652.408,1,1,0
301545.507,2769642.475,0,2,0
301579.971,2771001.783,2,0,0
301610.964,2770899.5,1,0,0
301573.276,2771069.837,1,0,0
301580.43,2770997.734,2,1,0
301614.523,2770862.432,3,2,0
301584.422,2770957.229,3,6,0
301601.513,2770991.535,2,1,0
301615.908,2770848.211,1,0,0
301617.22,2770835.588,2,0,0
301573.665,2771065.553,1,0,0
301587.149,2770930.447,5,6,1
301620.488,2770804.982,14,5,2
301587.945,2770922.252,13,12,2
301623.449,2770775.18,2,3,0
301624.675,2770739.456,2,0,0
301598.461,2770823.043,18,11,0
301599.989,2770808.983,9,9,0
301624.33,2770682.831,4,1,0
301624.297,2770679.069,1,0,0
301574.535,2771055.975,1,0,0
301624.214,2770669.864,1,1,0
301623.933,2770638.356,4,0,0
307948.405,2772144.686,3,2,0
307886.009,2772392.59,2,4,0
307878.706,2772426.457,3,0,0
307877.33,2772434.712,1,0,0
307874.79,2772451.223,1,2,0
307874.156,2772460.113,0,2,0
307812.313,2772790.134,28,19,2
307804.776,2772854.031,17,4,0
307820.07,2772892.354,1,0,1
307910.979,2772239.939,2,2,1
307904.893,2772264.81,1,0,0
307915.471,2772215.861,2,0,0
307698.624,2774272.346,17,14,0
307512.203,2774462.907,3,1,1
307690.673,2774284.201,2,0,0
307497.811,2774468.412,6,2,0
307467.332,2774481.96,0,4,0
307451.457,2774487.676,4,5,1
307410.396,2774489.16,3,6,0
307328.778,2774513.463,7,3,1
307320.902,2774517.402,1,0,1
307313.917,2774520.895,5,0,0
307290.218,2774530.628,4,8,1
307186.837,2774558.578,3,2,0
307157.043,2774473.382,1,0,0
307135.359,2774576.403,1,0,0
307105.622,2774582.458,2,2,0
307040.572,2774505.533,1,0,0
307074.896,2774593.457,3,6,0
307042.358,2774602.08,6,3,0
307049.212,2774599.006,24,13,4
307030.246,2774609.861,7,13,0
307020.509,2774611.978,4,4,1
307011.619,2774614.731,7,9,0
306946.302,2774580.077,2,0,0
306984.949,2774624.575,7,28,1
306854.277,2774652.317,1,0,1
306851.15,2774655.997,1,1,0
306839.149,2774670.123,2,1,1
306831.997,2774678.539,3,0,0
306815.144,2774698.556,1,0,0
306812.035,2774702.147,2,0,0
306837.59,2774878.387,3,3,0
306778.955,2774941.57,3,6,0
306770.701,2774955.541,6,9,0
306815.851,2774897.831,1,1,0
306855.014,2774869.607,7,18,0
306870.982,2774884.299,2,2,0
306910.613,2774918.808,2,5,0
306822.23,2774836.947,5,12,0
306816.354,2774832.16,5,5,0
306786.314,2774829.976,5,12,2
306780.011,2774838.069,3,3,0
306775.015,2774844.486,1,1,0
306693.451,2774867.587,0,2,0
306676.112,2774911.409,2,0,0
306668.917,2774930.142,1,0,1
306722.339,2774948.376,2,9,0
306718.492,2774957.858,3,4,1
306714.499,2774967.7,14,12,1
306699.167,2775012.664,17,6,2
306685.173,2775046.694,4,4,0
306601.458,2775091.992,7,6,0
306653.802,2775101.501,1,1,3
307672.167,2774319.701,7,12,0
307627.821,2774387.095,0,2,0
305924.197,2764729.871,1,0,0
305864.802,2764626.818,10,0,0
300442.766,2767946.161,1,0,0
300493.645,2767931.827,1,0,0
300554.195,2768014.664,3,0,0
300519.95,2768008.783,4,0,0
300517.485,2768007.028,1,0,0
300514.747,2767989.041,2,0,0
300597.001,2767978.414,1,0,1
300544.531,2767908.5,1,1,0
300555.188,2767915.892,1,0,1
300494.6,2767867.08,2,0,0
312290.808,2771882.978,2,0,0
312346.458,2771863.346,1,0,0
312338.838,2771801.704,1,0,0
312337.992,2771798.944,3,1,0
312352.173,2771919.359,1,0,0
312290.385,2771879.37,2,0,0
312277.987,2771919.41,1,2,0
312275.025,2771900.519,2,2,0
312284.882,2771839.912,4,2,0
312301.809,2771805.525,2,0,0
312265.289,2771828.504,1,3,0
312275.213,2771759.349,0,1,1
312309.743,2771720.971,1,0,1
312268.53,2771712.943,3,0,0
302861.58,2778573.837,1,0,0
302845.261,2778597.05,0,1,0
302767.951,2778562.855,1,0,1
302821.026,2778457.05,0,1,0
302795.51,2778587.34,2,0,0
302832.561,2778550.397,1,1,0
306172.65,2768116.058,1,0,1
306197.025,2768064.696,1,0,0
306199.928,2768043.387,1,0,3
306147.108,2768485.796,1,0,1
306200.905,2768036.211,1,0,0
306201.525,2768031.662,2,0,0
306170.914,2768030.492,1,1,0
306202.585,2768023.865,1,1,0
306222.231,2767893.467,1,1,0
306197.61,2767898.369,0,1,1
306282.55,2767869.367,0,1,1
306250.033,2767869.672,0,2,0
306131.294,2768479.219,1,1,0
306209.873,2767824.998,0,0,2
306131.955,2768475.2,1,0,1
306081.114,2768472.005,1,1,0
306107.146,2768497.437,1,1,0
306195.706,2768333.653,1,2,0
306129.988,2768460.056,1,0,0
306130.423,2768455.318,2,0,0
306131.116,2768447.759,1,0,0
306153.202,2768431.387,2,0,0
306158.818,2768426.147,3,3,0
306162.148,2768418.745,1,0,0
306154.737,2768416.92,2,0,0
306137.669,2768407.175,1,1,0
306246.653,2768399.126,1,1,0
306242.873,2768374.551,2,1,0
306257.069,2768382.314,3,1,1
306227.199,2768388.322,1,1,1
306212.949,2768358.185,1,0,0
306240.034,2768395.451,1,1,0
306164.318,2768340.137,1,0,1
306146.097,2768316.365,0,1,1
306231.028,2768318.971,1,0,2
306267.244,2768359.397,1,1,0
306193.337,2768295.228,1,0,1
306318.32,2768366.657,1,3,0
306199.633,2768298.204,1,0,0
306206.46,2768304.83,2,1,0
306066.673,2768353.663,1,1,0
306119.298,2768300.673,1,0,1
306049.768,2768370.734,1,1,1
306114.878,2768336.127,1,0,0
306107.823,2768343.205,1,0,1
306170.987,2768278.693,1,1,1
306171.997,2768270.937,1,0,1
306146.165,2768493.675,1,0,1
306150.864,2768264.26,6,1,1
306185.354,2768259.861,2,0,1
306270.608,2768293.736,1,1,0
306331.131,2768326.141,0,2,0
306337.378,2768329.579,0,2,0
306217.515,2768279.975,0,1,0
306170.939,2768129.235,0,0,2
305700.385,2772501.765,1,1,0
305782.753,2772534.748,4,0,0
305779.585,2772551.302,0,1,1
305783.081,2772499.293,1,0,1
305805.886,2772505.729,4,0,0
305579.399,2772522.344,1,1,0
305576.332,2772515.007,1,4,2
305556.755,2772569.674,3,4,0
306222.622,2772604.293,2,1,2
306207.905,2772553.911,1,0,1
306234.082,2772605.586,1,3,0
306216.478,2772581.758,3,0,1
306228.612,2772616.455,2,0,0
306233.38,2772590.279,2,4,0
306233.222,2772612.053,1,0,0
306238.809,2772583.627,4,2,0
306255.787,2772592.713,1,0,2
306270.407,2772586.327,2,0,0
306275.177,2772610.298,3,1,0
306279.432,2772587.333,1,0,0
306283.915,2772611.161,2,0,0
306285.448,2772588.051,1,0,1
306293.8,2772611.879,1,1,0
306281.338,2772638.294,1,0,0
306379.739,2772665.881,2,0,0
306438.207,2772676.225,0,3,0
306474.113,2772680.619,0,2,0
306393.643,2772622.843,3,0,0
306411.313,2772624.597,2,1,0
306448.088,2772594.982,0,1,3
306461.946,2772596.119,4,1,0
306434.956,2772625.806,1,0,0
306469.455,2772628.481,2,0,0
306505.159,2772631.761,1,1,0
306514.336,2772632.523,2,0,0
306566.229,2772635.814,2,0,0
306587.571,2772648.378,1,0,0
306584.423,2772675.931,0,2,0
306613.439,2772649.755,3,0,0
306622.028,2772638.063,1,1,0
306624.308,2772664.378,0,1,0
306624.532,2772683.188,1,0,1
306623.212,2772698.39,1,0,0
306515.438,2772607.758,1,1,0
306648.42,2772641.054,2,0,0
306657.747,2772641.856,3,3,0
306674.188,2772643.097,0,2,0
306710.82,2772620.97,2,0,2
306718.215,2772621.665,1,1,0
306729.552,2772622.527,0,2,0
306734.57,2772622.91,2,0,0
306742.57,2772623.626,1,0,1
306726.732,2772647.247,2,0,0
306746.872,2772624.041,1,0,0
306753.501,2772624.68,1,2,3
306749.396,2772649.289,2,0,0
306765.298,2772625.82,1,0,1
306770.556,2772626.292,1,0,2
306856.992,2772635.306,2,0,0
306865.444,2772636.014,0,0,1
306869.288,2772662.256,1,1,0
306912.2,2772639.983,1,1,0
306926.822,2772667.337,5,5,0
306933.276,2772641.714,1,0,0
307000.102,2772649.237,1,0,0
306990.132,2772673.05,3,0,0
307005.503,2772674.439,1,2,0
307051.888,2772684.836,1,0,0
307147.645,2772789.639,4,1,0
307151.639,2772807.209,1,0,0
307173.148,2772793.656,1,0,1
307264.386,2772807.037,1,0,1
307242.772,2772871.977,1,0,0
307174.031,2772858.933,1,0,1
307209.898,2772864.156,1,1,0
305568.077,2772564.704,1,1,1
305666.666,2772569.679,1,0,2
305671.077,2772563.39,2,1,0
305694.319,2772566.311,1,0,1
305659.469,2772561.953,2,0,0
305697.335,2772544.736,1,0,1
305702.126,2772533.437,2,0,2
305577.04,2772560.207,3,1,0
301295.883,2778656.094,1,0,0
301319.479,2778733.936,0,2,0
301291.437,2778807.452,1,1,0
301276.964,2778806.181,1,0,0
301314.508,2778877.235,1,1,0
301332.505,2778767.818,3,1,0
301246.752,2778695.91,0,2,0
301269.784,2778679.143,0,1,0
301216.826,2778711.082,2,0,2
301210.676,2778688.037,2,0,0
301208.195,2778722.142,1,0,1
301314.122,2778770.972,2,0,0
301215.443,2778742.204,2,0,0
301193.053,2778723.808,1,2,0
301178.394,2778756.826,1,0,0
301157.141,2778722.559,2,2,0
301106.843,2778765.803,1,1,0
301244.355,2778850.598,1,0,0
301241.413,2778863.473,1,0,0
301253.661,2778806.543,0,1,0
301009.854,2778801.593,0,2,0
300987.709,2778791.692,2,0,0
301125.781,2778840.988,1,3,0
300957.717,2778822.943,1,0,0
301042.698,2778892.894,0,2,0
301045.565,2778870.346,2,0,0
300999.285,2778863.879,2,0,0
300928.66,2778859.287,2,0,0
300911.465,2778865.036,1,0,1
301083.831,2778962.619,0,2,0
301071.777,2778958.457,1,0,0
301068.22,2778956.871,3,1,0
301236.219,2778908.455,3,0,1
301276.869,2778904.141,1,0,0
301323.327,2778902.63,1,0,0
301126.965,2778901.645,1,1,0
301201.537,2778950.482,1,0,1
301138.724,2778940.142,2,0,0
301101.312,2778960.424,1,0,0
300663.33,2781366.03,0,1,1
300676.318,2781384.231,1,0,1
300757.117,2781476.191,1,3,0
300637.485,2781319.288,2,0,0
300814.546,2781796.203,1,0,0
300561.887,2783613.054,1,2,0
304916.912,2771756.869,42,43,8
304951.038,2771803.311,2,0,0
304952.364,2771818.687,3,0,0
304917.484,2771819.614,1,6,0
304872.179,2771734.149,36,12,5
304870.301,2771778.132,10,3,0
304870.425,2771783.594,16,8,0
304873.987,2771810.525,23,21,3
304874.197,2771825.553,16,17,1
304918.794,2771857.892,43,61,3
304874.286,2771831.931,10,15,0
304874.555,2771851.306,7,5,1
304874.734,2771864.037,11,2,2
304920.096,2771966.406,3,0,0
304874.464,2771984.956,5,2,1
304874.562,2771995.213,2,4,2
304920.233,2771987.134,0,0,4
304876.724,2772005.469,0,2,0
304944.219,2772002.129,1,0,0
304760.089,2772057.095,1,0,1
304752.532,2772057.185,1,1,0
304759.566,2772040.264,2,0,0
304920.364,2772007.103,40,58,7
304920.473,2772023.685,2,0,0
304919.79,2772037.703,2,0,0
304852.457,2772032.249,1,0,0
304867.592,2772039.462,1,0,0
304838.221,2772144.024,1,0,0
304931.031,2772156.885,0,1,0
304934.329,2772172.209,1,1,0
304931.106,2772199.662,2,0,0
304864.649,2771281.418,2,0,0
304995.052,2772201.709,2,0,0
305006.61,2772200.592,2,0,0
305082.562,2772224.754,2,3,0
305075.788,2772225.601,4,0,0
305022.169,2772196.577,1,0,0
305031.506,2772191.448,2,2,0
305040.396,2772191.447,0,2,0
305046.176,2772191.224,3,0,0
305077.829,2772193.897,2,6,1
305100.057,2772198.577,2,0,0
304957.49,2772201.933,2,0,0
304977.048,2772201.933,0,2,0
304880.849,2772359.508,2,2,1
304880.772,2772364.176,1,0,2
304880.701,2772372.107,7,1,0
304799.152,2772374.562,0,2,0
304825.528,2772400.713,0,4,0
304876.421,2772426.851,1,0,1
304876.181,2772448.522,34,22,0
304861.884,2771178.627,69,55,11
304927.213,2772332.231,4,2,1
304927.73,2772344.891,3,1,0
304926.19,2772385.015,11,0,1
304926.708,2772404.911,8,17,1
305016.907,2772431.571,1,0,1
305016.324,2772408.818,2,1,0
305023.594,2772408.526,2,1,1
305035.516,2772408.233,1,3,0
305066.023,2772427.883,1,1,0
305061.395,2772407.646,5,0,0
305081.169,2772407.643,1,1,0
305139.11,2772414.356,0,2,0
305138.335,2772406.762,1,7,0
305151.129,2772406.76,2,0,0
305166.616,2772405.329,2,0,0
305208.428,2772437.768,2,0,0
304927.074,2772431.697,1,0,0
304802.83,2772463.667,1,0,0
304788.815,2772478.566,3,2,1
304749.829,2772479.472,2,1,0
304816.833,2772463.741,1,0,0
304927.353,2772461.149,0,0,2
304927.383,2772466.212,3,0,0
304934.899,2772506.692,10,10,0
304927.727,2772516.405,1,1,0
304927.749,2772512.192,48,29,3
304927.792,2772526.108,1,1,0
304927.768,2772522.587,2,0,0
304936.767,2772557.928,10,13,1
304918.912,2771431.623,14,17,3
304880.998,2772499.312,16,16,0
304880.691,2772509.229,11,1,2
304880.928,2772515.184,1,1,0
304879.03,2772530.427,4,1,1
304878.081,2772541.384,1,1,1
304882.605,2772562.416,4,2,1
304882.649,2772573.197,2,5,1
304919.335,2771442.949,20,15,1
305038.141,2772571.606,2,0,0
305054.133,2772571.313,2,0,2
305059.657,2772571.313,1,1,0
305071.869,2772571.604,1,0,0
305104.435,2772571.019,0,3,0
305128.567,2772577.685,9,2,2
304992.783,2772572.191,4,1,0
305011.1,2772571.898,4,0,0
304930.074,2772631.337,2,2,0
304929.818,2772645.807,23,4,4
304934.345,2772721.338,36,27,1
304881.448,2772602.395,0,4,0
304834.773,2771342.495,1,0,0
304873.071,2772628.855,2,1,0
304830.207,2772643.24,0,2,0
304807.463,2772655.113,2,2,0
304791.05,2772659.019,1,3,0
304800.331,2772643.927,1,1,0
304854.171,2772594.574,1,0,0
304883.778,2772667.049,2,2,0
304881.419,2772698.827,2,0,0
304808.424,2772722.827,1,0,0
304744.267,2772724.861,2,1,0
304734.285,2772722.829,2,1,0
304694.224,2772722.108,0,2,0
304686.438,2772722.621,1,2,0
304861.081,2772719.693,3,0,0
304865.226,2771353.105,14,17,0
304946.832,2772869.387,2,1,0
304931.402,2772878.64,2,1,0
304867.453,2772823.414,42,38,3
305026.688,2772916.849,1,0,0
305033.87,2772916.849,1,0,2
305048.554,2772916.528,3,1,0
305084.449,2772917.169,2,2,0
305063.509,2772897.062,2,0,0
305083.14,2772897.222,4,3,0
305089.844,2772897.222,2,0,0
305128.085,2772892.418,2,0,0
305145.163,2772892.738,1,0,0
305160.166,2772892.418,0,4,0
305177.882,2772892.097,0,2,0
304823.917,2772895.991,2,0,1
304816.055,2772896.11,1,0,1
304806.407,2772896.026,2,1,0
304787.701,2772896.087,1,3,0
304779.247,2772896.114,2,0,3
304761.8,2772896.851,2,1,0
304754.964,2772896.851,3,0,0
304716.093,2772898.038,1,0,2
304690.735,2772896.689,1,0,1
304893.581,2772916.33,6,6,0
304927.268,2772938.846,3,5,0
304893.105,2772922.152,1,1,0
304893.582,2772934.914,4,5,0
304887.748,2772974.334,1,1,0
304887.747,2772993.914,6,5,0
304927.904,2772994.425,1,0,0
304890.876,2773017.964,0,2,0
304890.812,2773023.855,5,5,0
304890.506,2773052.463,0,2,0
304890.457,2773057.088,3,0,1
304930.828,2773048.903,1,0,1
304931.073,2773059.011,4,4,0
305001.781,2773060.224,2,0,1
305009.427,2773060.132,2,1,1
304956.844,2773072.952,1,0,0
304965.052,2773061.334,2,2,1
304930.857,2773075.128,2,1,0
304894.453,2773080.561,1,0,0
304894.72,2773086.854,1,0,1
304834.691,2773110.516,1,0,0
304827.585,2773111.14,1,1,0
304819.602,2773111.182,2,0,0
304865.704,2773156.875,1,0,1
304865.857,2773165.471,1,1,0
304865.857,2773169.616,2,0,0
304865.398,2773116.366,2,0,1
304866.163,2773180.515,1,0,0
304865.245,2773121.569,3,0,4
304865.704,2773131.854,1,1,0
304776.018,2773112.295,1,1,0
304766.408,2773112.337,2,2,1
304762.347,2773110.311,1,0,1
304864.826,2773089.398,2,0,0
304930.862,2773095.556,0,6,0
304894.311,2773110.225,1,2,0
304894.464,2773115.751,6,0,0
304930.857,2773111.961,2,0,0
304894.77,2773130.609,2,2,0
304894.77,2773136.289,1,1,3
305038.622,2773110.652,2,0,0
304995.055,2773144.642,4,3,0
304966.336,2773159.694,0,1,0
304895.516,2773151.348,6,5,1
304930.797,2773145.179,2,1,0
304930.674,2773151.442,1,1,0
304866.091,2771397.065,30,25,7
304930.918,2773170.645,1,0,0
304829.301,2773205.19,1,2,0
304824.209,2773205.222,1,1,0
304800.333,2773205.368,1,0,0
304798.946,2773185.325,1,0,0
304793.703,2773203.59,2,0,0
304785.214,2773203.626,1,2,0
304779.05,2773185.325,1,0,0
304771.526,2773203.682,3,0,0
304770.794,2773185.324,1,0,1
304762.423,2773203.369,0,2,0
304888.231,2773184.384,4,0,0
304758.478,2773185.324,2,0,0
304749.16,2773203.369,2,0,0
304714.9,2773184.869,1,0,1
304722.879,2773203.58,1,1,0
304694.994,2773184.306,3,0,0
304706.755,2773206.87,1,0,0
304698.58,2773206.648,3,2,1
304680.654,2773184.306,1,0,0
304872.882,2773184.058,1,0,0
304664.149,2773205.604,1,1,0
304628.087,2773204.847,2,0,0
304895.984,2773224.923,1,0,0
304912.496,2771478.752,101,66,9
304866.966,2771441.715,25,10,3
304867.372,2771458.728,24,21,2
304868.143,2771490.999,23,25,1
304912.919,2771521.218,12,1,0
304868.537,2771509.616,6,6,0
304913.456,2771541.961,17,5,2
304868.829,2771525.563,1,2,0
304969.793,2771551.582,5,1,0
305019.9,2771546.32,1,1,0
305026.132,2771546.157,3,0,0
305035.422,2771545.914,2,3,0
304869.546,2771564.64,2,0,0
304861.673,2771219.966,0,2,0
304869.77,2771576.884,21,20,2
300699.802,2781912.068,2,0,0
300402.571,2781611.254,0,2,0
304970.73,2770728.218,2,0,0
305000.081,2770727.783,7,1,0
305015.068,2770729.439,3,1,0
305017.541,2770729.419,5,0,0
305093.285,2770728.814,2,0,0
304976.039,2770779.111,2,0,2
304973.933,2770801.326,7,1,0
305000.946,2770778.859,2,0,0
305011.783,2770780.325,1,0,0
305006.033,2770802.302,4,0,0
305035.812,2770817.388,6,0,0
304955.083,2770767.756,4,0,0
304897.533,2770714.37,2,0,0
304897.427,2770698.777,1,0,0
304789.978,2770708.368,1,3,0
304897.376,2770691.348,3,1,0
304808.449,2770653.919,2,0,0
304827.094,2770652.938,7,6,0
304895.709,2770643.9,26,15,3
304848.457,2770630.785,6,1,1
304998.854,2770618.92,11,7,2
305043.769,2770626.107,8,3,0
304967.256,2770621.216,4,0,0
304976.096,2770620.458,3,0,0
304848.32,2770609.985,3,0,4
304847.956,2770593.282,3,1,0
304847.802,2770570.255,3,0,0
304903.705,2771074.836,0,1,2
304847.718,2770557.874,3,0,0
304910.717,2770409.574,1,1,0
304859.995,2771062.859,3,0,0
304903.443,2771063.84,1,0,0
304843.425,2770283.987,35,25,1
304888.51,2770278.532,3,2,0
304888.763,2770273.631,11,18,3
304843.079,2770264.652,17,15,0
304888.855,2770267.829,8,8,2
304889.198,2770256.78,6,2,0
304859.93,2771058.145,5,0,0
304889.197,2770245.732,1,1,0
304889.153,2770225.899,8,6,2
304886.849,2770184.774,1,1,0
304948.978,2770203.232,2,0,0
304978.966,2770222.172,1,3,0
304985.975,2770222.139,3,0,0
304910.5,2770222.254,2,0,0
304983.803,2770202.076,1,1,0
304980.918,2770202.099,2,2,0
304988.903,2770201.852,2,0,0
305043.357,2770219.276,2,0,0
305070.789,2770218.104,0,2,0
305043.648,2770199.076,0,2,1
305051.819,2770198.784,0,4,0
305066.702,2770199.076,1,0,0
304843.199,2770243.72,1,0,1
304842.739,2770233.578,15,17,0
304886.522,2770174.694,1,1,0
304885.968,2770155.751,12,13,0
304884.376,2770030.12,15,13,0
304885.066,2770020.798,11,8,3
304883.69,2770009.094,63,35,9
304884.034,2770000.463,3,10,3
304882.972,2769976.878,12,15,3
304964.544,2769956.09,1,1,0
304973.947,2769956.183,3,0,0
305003.78,2769953.328,3,1,0
305064.068,2769955.977,1,1,0
304906.723,2769958.161,11,3,2
304927.526,2771056.572,1,1,0
304882.305,2769846.415,0,3,0
304945.863,2769825.105,1,3,1
304983.356,2769823.189,1,1,0
304999.101,2769822.896,1,0,1
305018.494,2769811.162,2,0,0
305063.762,2769836.632,0,2,0
304938.653,2769824.956,1,0,0
304902.754,2771040.713,8,8,0
304881.276,2769827.11,2,0,0
304881.621,2769819.548,10,9,2
304882.31,2769814.714,5,5,0
304881.966,2769810.225,11,16,2
304933.827,2769790.791,3,2,0
304956.575,2769790.499,2,0,0
304984.972,2769771.606,1,3,0
304858.884,2771113.492,22,9,1
304889.577,2769725.46,14,22,8
304799.003,2771039.75,2,0,1
304823.185,2771024.867,1,1,0
304975.587,2769682.88,2,0,0
304838.61,2769960.929,8,3,0
304838.955,2769952.986,3,7,0
304837.927,2769930.54,3,4,0
304877.523,2769627.149,16,12,1
304706.401,2769878.509,1,0,1
304792.041,2769876.358,2,0,0
304837.249,2769871.59,1,0,1
304859.175,2771016.46,9,9,2
304829.166,2769825.38,25,14,4
304835.54,2769753.016,5,11,2
304835.541,2769757.148,47,44,7
304857.405,2770952.825,12,7,0
304858.771,2771002.359,12,7,5
304858.269,2770984.826,1,1,0
304857.526,2770957.403,5,7,1
304835.549,2769743.298,8,8,0
304835.548,2769735.492,2,3,0
304835.841,2769675.326,2,0,0
304836.079,2769668.401,32,46,2
304835.365,2769662.671,3,0,0
304857.186,2770926.838,4,5,0
304834.488,2769622.85,35,29,8
304904.041,2770997.329,18,3,0
304857.012,2770920.161,6,1,0
304856.649,2770906.278,4,2,1
304900.485,2770943.991,7,9,1
304856.472,2770899.48,11,3,0
304955.11,2770920.675,3,0,0
304963.46,2770920.601,3,0,0
304926.811,2770921.932,4,0,0
304937.639,2770921.474,2,0,0
304900.378,2770922.788,4,1,2
304855.959,2770887.608,8,2,0
304900.281,2770903.546,18,19,5
304904.337,2771103.369,3,0,0
304900.119,2770896.609,2,0,0
304853.152,2770822.086,15,11,3
304853.153,2770806.737,5,3,0
304852.588,2770778.134,6,8,0
304899.399,2770815.707,2,0,0
304852.104,2770749.672,24,8,4
304852.316,2770742.898,2,0,0
305023.225,2770825.235,1,0,1
305043.68,2770825.828,1,1,0
304928.077,2770793.426,0,1,0
304940.211,2770824.962,2,0,0
304851.692,2770725.407,28,30,1
304899.343,2770776.133,14,13,0
304820.143,2770739.742,1,1,0
304820.813,2770761.566,2,0,0
304851.296,2770702.138,2,0,0
304904.117,2771092.377,2,0,0
304827.061,2769181.964,2,0,0
304826.78,2769164.254,2,0,0
304826.699,2769159.123,1,0,0
304949.289,2769170.037,1,3,2
304979.125,2769154.008,1,0,0
304905.502,2769246.464,2,0,0
304924.639,2769251.166,1,0,1
304826.62,2769154.153,0,2,0
304876.413,2769501.539,1,0,0
304993.239,2769130.336,1,0,0
304966.226,2769069.511,3,1,1
304949.64,2769071.473,1,4,0
305001.087,2769130.149,0,2,0
305019.773,2769112.872,4,0,1
305024.366,2769130.715,2,0,0
305067.478,2769112.126,0,4,0
305071.261,2769129.983,0,1,1
304782.859,2769139.616,2,0,0
304770.72,2769152.341,0,2,0
304798.382,2769121.595,0,3,0
304779.591,2769526.987,5,6,0
304771.963,2769526.745,2,0,0
304755.094,2769526.825,1,0,0
304726.856,2769529.87,1,4,0
304715.686,2769530.079,1,1,0
304785.278,2769526.873,2,1,1
304870.127,2769095.028,9,4,0
304870.056,2769085.859,3,2,3
304869.958,2769072.938,1,6,0
304869.891,2769064.184,6,7,0
304876.314,2769492.435,7,9,1
304869.863,2769060.434,2,0,0
304816.061,2769055.14,2,2,1
304822.318,2769052.635,0,2,0
304822.26,2769048.892,0,0,2
304783.281,2769044.888,4,1,2
304803.351,2769026.58,2,0,0
